pair,i,sign,kz,wd,hour_ny,sweep_min,mss,t_mss,mss_in_hour,fvg,cls_60,depth_60,swept_60,ce_60,inval_60,target_60,h1_dir,h1_directional,race_ph,race_ext1,race_open,ret_before,ret_any,sweep_depth_atr
GBPUSD,14742,1,London,Wed,4,23,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,14746,-1,NY_AM,Wed,8,5,True,17.0,True,True,cont_no_retrace,0.08474576271203026,True,True,True,True,True,True,fail,fail,fail,True,True,0.26989619377170726
GBPUSD,14747,1,NY_AM,Wed,9,0,True,8.0,True,False,noFVG_cont,1.2672064777327492,True,False,False,False,False,False,fail,fail,target,False,False,0.8084210526316951
GBPUSD,14748,1,NY_AM,Wed,10,24,True,29.0,True,True,cont_no_retrace,0.301724137931084,True,True,True,False,False,False,fail,fail,fail,True,True,0.20760300478035998
GBPUSD,14764,-1,London,Thu,2,0,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,14765,-1,London,Thu,3,1,True,39.0,True,True,cont_no_retrace,0.09701492537309847,True,True,True,False,False,False,fail,fail,target,True,True,0.4154696132597455
GBPUSD,14766,-1,London,Thu,4,0,True,39.0,True,True,cont_no_retrace,0.21917808219196416,True,True,True,False,False,False,fail,target,fail,True,True,1.0756302521008352
GBPUSD,14771,1,NY_AM,Thu,9,7,True,27.0,True,True,retrace_fail,10.342857142858158,True,True,True,False,False,False,fail,fail,fail,True,True,0.17731629392970547
GBPUSD,14836,1,London,Tue,2,10,True,20.0,True,True,retrace_cont,1.641025641025101,True,True,True,False,False,False,fail,fail,fail,True,True,0.18275475923852527
GBPUSD,14838,-1,London,Tue,4,0,True,55.0,True,True,cont_no_retrace,0.01612903225781613,False,False,False,True,False,False,target,target,target,False,False,0.7678654834188855
GBPUSD,14843,1,NY_AM,Tue,9,1,True,7.0,True,True,cont_no_retrace,0.1612903225807299,True,True,True,False,True,False,fail,fail,target,True,True,0.20413122721753582
GBPUSD,14844,1,NY_AM,Tue,10,10,True,37.0,True,True,retrace_cont,0.3466666666668522,True,True,True,False,False,False,fail,target,fail,True,True,1.3040396881643779
GBPUSD,14860,-1,London,Wed,2,0,True,12.0,True,True,retrace_cont,3.1351351351354273,True,True,True,False,False,False,fail,fail,fail,True,True,0.12483745123526246
GBPUSD,14861,1,London,Wed,3,3,True,14.0,True,True,cont_no_retrace,0.2545454545454839,False,True,True,True,True,True,target,target,target,True,True,0.13471502590669557
GBPUSD,14866,1,NY_AM,Wed,8,1,True,24.0,True,True,cont_no_retrace,0.10958904109571124,True,True,True,False,False,False,fail,fail,target,True,True,0.1978440076093267
GBPUSD,14867,-1,NY_AM,Wed,9,17,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,14868,-1,NY_AM,Wed,10,12,True,20.0,True,True,retrace_cont,0.12903225806463164,False,False,False,False,True,True,neither,target,target,True,True,0.3232653061224979
GBPUSD,14884,-1,London,Thu,2,0,True,26.0,True,True,cont_no_retrace,0.07499999999994449,True,True,True,False,False,False,fail,fail,target,True,True,0.15228426395944306
GBPUSD,14885,-1,London,Thu,3,0,True,7.0,True,True,cont_no_retrace,0.11267605633814269,True,True,True,False,False,False,fail,fail,target,True,True,0.25979381443304683
GBPUSD,14886,-1,London,Thu,4,6,True,15.0,True,True,retrace_cont,1.0238095238096874,True,True,True,True,False,False,fail,fail,fail,True,True,0.12803414243797082
GBPUSD,14890,1,NY_AM,Thu,8,1,True,57.0,True,True,cont_no_retrace,0.10169491525413522,True,True,True,False,False,False,fail,target,fail,True,True,1.7596741344196398
GBPUSD,14891,1,NY_AM,Thu,9,10,True,14.0,True,True,retrace_fail,2.631578947368867,True,True,True,False,False,False,fail,fail,fail,True,True,0.19512195121944903
GBPUSD,14892,1,NY_AM,Thu,10,28,True,54.0,True,True,cont_no_retrace,0.06818181818201316,True,True,True,False,False,False,fail,fail,fail,True,True,0.8441521303973873
GBPUSD,14956,-1,London,Tue,2,1,True,44.0,True,True,retrace_cont,0.5238095238094231,True,True,True,False,False,False,fail,fail,fail,True,True,0.5967787510596191
GBPUSD,14958,1,London,Tue,4,3,True,18.0,True,False,noFVG_cont,0.33928571428562226,False,False,False,True,True,True,target,target,target,False,False,0.1919451585261764
GBPUSD,14958,-1,London,Tue,4,26,True,44.0,True,True,retrace_cont,0.7586206896551329,True,True,True,False,False,False,fail,fail,fail,True,True,0.40445586975141207
GBPUSD,14962,1,NY_AM,Tue,8,18,True,40.0,True,True,cont_no_retrace,0.2500000000001262,True,True,True,True,False,False,fail,fail,fail,True,True,0.3576751117734381
GBPUSD,14963,1,NY_AM,Tue,9,0,True,17.0,True,True,cont_no_retrace,0.2321428571428359,True,True,True,True,True,False,target,target,target,False,True,0.17867778439537593
GBPUSD,14963,-1,NY_AM,Tue,9,30,True,39.0,True,True,cont_no_retrace,0.05487804878050968,False,False,False,True,False,False,target,neither,target,False,False,0.7790351399641374
GBPUSD,14964,1,NY_AM,Tue,10,10,True,6.0,False,True,retrace_cont,0.872180451127822,True,True,True,False,False,False,fail,fail,fail,True,True,2.524871355059985
GBPUSD,14981,-1,London,Wed,3,0,True,48.0,True,True,cont_no_retrace,0.0555555555554322,False,False,False,True,False,False,target,target,target,False,False,1.1333885666941865
GBPUSD,14986,-1,NY_AM,Wed,8,0,True,13.0,True,True,cont_no_retrace,0.033333333333308665,False,False,False,False,True,False,neither,target,target,False,False,0.3615819209038827
GBPUSD,14987,1,NY_AM,Wed,9,11,True,31.0,True,False,noFVG_cont,0.5979899497486635,True,False,False,True,False,False,target,fail,target,False,False,0.9077253218884983
GBPUSD,14988,1,NY_AM,Wed,10,21,True,0.0,False,True,retrace_cont,0.9055555555555549,False,True,True,False,False,False,neither,target,target,True,True,1.1506401525469787
GBPUSD,15004,-1,London,Thu,2,0,True,9.0,True,True,retrace_cont,0.2580645161292633,True,True,True,True,True,False,fail,fail,target,True,True,0.0737402703810384
GBPUSD,15005,1,London,Thu,3,0,True,1.0,True,True,retrace_cont,0.4545454545453832,True,True,True,True,False,False,target,fail,target,True,True,0.5006134969325308
GBPUSD,15005,-1,London,Thu,3,2,True,17.0,True,True,cont_no_retrace,0.057377049180339805,False,True,False,True,True,False,target,target,target,False,True,0.09815950920244419
GBPUSD,15010,1,NY_AM,Thu,8,30,True,40.0,True,False,noFVG_cont,1.86274509803919,True,False,False,False,False,False,fail,fail,fail,False,False,0.07003891050577747
GBPUSD,15011,1,NY_AM,Thu,9,30,True,46.0,True,True,cont_no_retrace,0.1040723981900216,False,False,False,True,True,False,target,neither,target,False,False,0.2793946449360463
GBPUSD,15076,1,London,Tue,2,15,True,23.0,True,False,noFVG_cont,0.5555555555550987,True,False,False,False,False,False,fail,fail,fail,False,False,0.15594541910329987
GBPUSD,15077,1,London,Tue,3,1,True,16.0,True,True,cont_no_retrace,-0.019230769230892408,False,True,True,False,False,False,neither,neither,target,True,True,0.2715809893308078
GBPUSD,15082,1,NY_AM,Tue,8,26,True,51.0,True,True,cont_no_retrace,0.25000000000032024,False,True,True,False,True,True,neither,target,target,True,True,0.07915567282321054
GBPUSD,15083,-1,NY_AM,Tue,9,4,True,15.0,True,False,noFVG_cont,0.19565217391291756,False,False,False,False,True,False,neither,target,target,False,False,0.10641200545699678
GBPUSD,15101,1,London,Wed,3,18,True,29.0,True,True,cont_no_retrace,0.26315789473688606,False,True,False,True,True,True,target,target,target,True,True,0.28243601059131773
GBPUSD,15102,-1,London,Wed,4,0,True,42.0,True,True,cont_no_retrace,0.13414634146347407,False,True,True,False,False,False,neither,neither,neither,True,True,1.0560000000000622
GBPUSD,15106,1,NY_AM,Wed,8,0,True,6.0,True,True,cont_no_retrace,0.1379310344825078,False,True,True,False,True,False,neither,neither,target,True,True,0.12389918007895742
GBPUSD,15107,1,NY_AM,Wed,9,12,True,16.0,True,True,cont_no_retrace,0.5294117647062921,True,True,True,True,True,False,fail,fail,fail,True,True,0.10275229357783872
GBPUSD,15108,1,NY_AM,Wed,10,27,True,42.0,True,True,retrace_cont,0.32110091743124874,False,False,False,True,False,False,target,target,target,True,True,0.46686930091182977
GBPUSD,15108,-1,NY_AM,Wed,10,0,True,4.0,True,True,cont_no_retrace,0.008474576271242255,True,True,True,True,True,False,target,target,target,False,True,0.1458966565349367
GBPUSD,15124,-1,London,Thu,2,26,True,51.0,True,True,cont_no_retrace,0.020000000000124345,False,True,False,True,True,False,target,target,target,True,True,0.04515522107256619
GBPUSD,15125,1,London,Thu,3,5,True,37.0,True,False,noFVG_stall,2.3064516129030523,True,False,False,False,False,False,fail,fail,fail,False,False,0.8260038240917736
GBPUSD,15126,1,London,Thu,4,0,True,10.0,True,True,retrace_cont,0.625,True,True,True,False,False,False,fail,fail,target,True,True,0.08458827298947029
GBPUSD,15196,-1,London,Tue,2,25,True,45.0,True,True,retrace_cont,0.4081632653061779,False,True,True,True,True,False,target,target,target,True,True,0.19973154362418077
GBPUSD,15197,1,London,Tue,3,2,True,11.0,True,True,retrace_cont,0.273972602739651,True,True,True,True,False,False,target,fail,target,True,True,0.038751345532797736
GBPUSD,15198,1,London,Tue,4,10,True,47.0,True,True,cont_no_retrace,0.16417910447737452,False,False,False,False,True,False,neither,target,target,False,False,0.5741626794259125
GBPUSD,15202,1,NY_AM,Tue,8,0,True,45.0,True,True,retrace_cont,0.2815533980583487,True,True,True,False,False,False,fail,fail,fail,True,True,1.4793187347932408
GBPUSD,15204,1,NY_AM,Tue,10,0,True,41.0,True,True,cont_no_retrace,0.1917808219178457,False,True,False,False,True,True,neither,target,target,True,True,0.49133858267716973
GBPUSD,15220,1,London,Wed,2,0,True,20.0,True,True,cont_no_retrace,0.2666666666669627,True,True,True,False,False,False,fail,target,target,True,True,0.10342205323194306
GBPUSD,15221,1,London,Wed,3,0,True,13.0,True,True,cont_no_retrace,0.24999999999993966,False,False,False,True,True,True,target,target,target,False,False,0.3294356888662908
GBPUSD,15221,-1,London,Wed,3,27,True,44.0,True,True,cont_no_retrace,0.09433962264130391,True,True,True,False,False,False,fail,fail,fail,True,True,0.3111337061515119
GBPUSD,15222,-1,London,Wed,4,6,True,12.0,True,True,cont_no_retrace,0.38000000000031087,True,True,True,False,True,False,fail,fail,target,False,True,0.07418856259653774
GBPUSD,15226,1,NY_AM,Wed,8,7,True,24.0,True,True,retrace_cont,0.1458333333333526,True,True,True,False,True,True,fail,fail,target,True,True,0.1716556291390693
GBPUSD,15227,1,NY_AM,Wed,9,19,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,15227,-1,NY_AM,Wed,9,0,True,17.0,True,True,cont_no_retrace,0.0820512820512546,False,False,False,True,True,True,target,target,target,False,False,0.38509654609742366
GBPUSD,15228,1,NY_AM,Wed,10,0,True,49.0,True,False,noFVG_cont,0.8285714285715554,True,False,False,False,False,False,fail,fail,fail,False,False,1.1436907366885354
GBPUSD,15244,-1,London,Thu,2,10,True,19.0,True,True,retrace_cont,1.0322580645163602,True,True,True,False,True,True,fail,fail,target,True,True,0.0986108393659902
GBPUSD,15245,1,London,Thu,3,0,True,16.0,True,True,cont_no_retrace,0.08333333333325624,False,False,False,True,True,True,target,target,target,False,False,0.05640423031733082
GBPUSD,15245,-1,London,Thu,3,17,True,28.0,True,True,cont_no_retrace,0.21568627450990635,True,True,True,True,False,False,fail,target,fail,True,True,0.3337250293772015
GBPUSD,15246,1,London,Thu,4,23,True,49.0,True,True,cont_no_retrace,0.2169811320754144,True,True,True,False,False,False,fail,fail,fail,True,True,0.8823878236805656
GBPUSD,15250,-1,NY_AM,Thu,8,13,True,51.0,True,True,retrace_cont,1.3135593220338935,True,True,True,True,False,False,fail,fail,target,True,True,0.17540654120224866
GBPUSD,15251,1,NY_AM,Thu,9,20,True,24.0,True,True,cont_no_retrace,0.12396694214866175,True,True,True,False,False,False,fail,fail,fail,False,True,0.013071895424825642
GBPUSD,15252,1,NY_AM,Thu,10,9,True,38.0,True,True,retrace_cont,2.0632911392403535,True,True,True,False,False,False,fail,fail,fail,True,True,0.6959247648903611
GBPUSD,15317,-1,London,Tue,3,21,True,39.0,True,True,cont_no_retrace,0.03846153846157952,True,True,True,False,False,False,fail,fail,target,True,True,0.3964051493806236
GBPUSD,15318,-1,London,Tue,4,16,True,32.0,True,True,cont_no_retrace,0.3375000000000278,False,False,False,True,True,False,target,target,target,False,False,0.15831908135841274
GBPUSD,15322,1,NY_AM,Tue,8,1,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,15324,-1,NY_AM,Tue,10,22,True,31.0,True,True,cont_no_retrace,0.35714285714269856,False,True,False,True,True,False,target,target,target,True,True,0.3607643312101126
GBPUSD,15340,1,London,Wed,2,9,True,47.0,True,True,cont_no_retrace,0.12499999999947958,False,True,False,False,False,False,neither,target,neither,True,True,0.3487179487179634
GBPUSD,15342,1,London,Wed,4,0,True,37.0,True,True,cont_no_retrace,0.0,True,True,True,False,True,False,fail,target,target,True,True,0.7544910179640815
GBPUSD,15346,-1,NY_AM,Wed,8,17,True,48.0,True,True,cont_no_retrace,0.03999999999990763,False,False,False,False,False,False,neither,neither,target,False,False,0.4902439024389942
GBPUSD,15347,1,NY_AM,Wed,9,4,True,18.0,True,True,cont_no_retrace,0.2580645161292633,False,False,False,False,False,False,neither,target,target,False,False,0.25664527956009386
GBPUSD,15348,-1,NY_AM,Wed,10,0,True,25.0,True,True,cont_no_retrace,0.0,False,True,False,False,False,False,neither,neither,target,True,True,0.628233094421912
GBPUSD,15364,-1,London,Thu,2,0,True,13.0,True,True,cont_no_retrace,0.0222222222218823,True,True,True,False,False,False,fail,fail,target,True,True,0.17040613462074886
GBPUSD,15365,-1,London,Thu,3,0,True,5.0,True,True,retrace_cont,0.44736842105258545,True,True,True,False,False,False,fail,fail,target,True,True,0.013694721826052357
GBPUSD,15370,-1,NY_AM,Thu,8,0,True,36.0,True,True,cont_no_retrace,0.0418006430868057,True,True,True,False,False,False,fail,fail,fail,True,True,3.921568627450829
GBPUSD,15371,-1,NY_AM,Thu,9,15,True,22.0,True,False,noFVG_cont,0.7441860465114598,False,False,False,False,False,False,neither,target,neither,False,False,0.32000000000001383
GBPUSD,15436,-1,London,Tue,2,0,True,3.0,True,True,cont_no_retrace,0.21153846153819877,True,True,True,True,True,True,target,target,target,True,True,0.16805601867274955
GBPUSD,15437,-1,London,Tue,3,1,True,18.0,True,True,cont_no_retrace,0.10434782608686921,True,True,True,False,False,False,fail,fail,fail,True,True,0.47403631729855866
GBPUSD,15438,-1,London,Tue,4,5,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,15442,1,NY_AM,Tue,8,9,True,54.0,True,True,cont_no_retrace,0.0,False,False,False,True,False,False,target,target,target,False,False,0.6509687034276964
GBPUSD,15443,-1,NY_AM,Tue,9,0,True,17.0,True,True,cont_no_retrace,0.10714285714314037,True,True,True,False,False,False,fail,fail,target,True,True,0.4267320662170619
GBPUSD,15460,-1,London,Wed,2,8,True,15.0,True,True,cont_no_retrace,0.16666666666682087,True,True,True,True,False,False,target,target,target,False,True,0.051649928263944093
GBPUSD,15461,-1,London,Wed,3,0,True,43.0,True,True,retrace_cont,0.32692307692317546,True,True,True,False,False,False,fail,fail,fail,True,True,0.5431734317341952
GBPUSD,15462,-1,London,Wed,4,0,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,15466,1,NY_AM,Wed,8,0,True,5.0,True,True,cont_no_retrace,0.1458333333333526,True,True,True,True,True,True,fail,fail,target,True,True,0.04820487070052466
GBPUSD,15467,-1,NY_AM,Wed,9,1,True,3.0,True,True,retrace_cont,0.5479452054794687,False,True,False,True,True,True,target,target,target,True,True,0.07219854600144197
GBPUSD,15468,1,NY_AM,Wed,10,0,True,1.0,True,False,noFVG_cont,2.2093023255817674,True,False,False,False,True,True,fail,fail,target,False,False,0.006620689655215766
GBPUSD,15484,1,London,Thu,2,27,True,46.0,True,True,cont_no_retrace,0.6883116883116396,False,False,False,True,False,False,target,target,target,False,False,0.2440944881889979
GBPUSD,15485,-1,London,Thu,3,0,True,48.0,True,True,retrace_cont,0.4342105263157856,True,True,True,False,False,False,fail,target,fail,True,True,1.1428571428570928
GBPUSD,15486,-1,London,Thu,4,16,True,18.0,True,True,cont_no_retrace,0.5909090909091673,False,False,False,True,True,False,target,target,target,False,False,0.015325670498184576
GBPUSD,15490,1,NY_AM,Thu,8,22,True,29.0,True,True,cont_no_retrace,0.17857142857144273,True,True,True,False,False,False,fail,fail,target,True,True,0.061068702290137146
GBPUSD,15491,1,NY_AM,Thu,9,30,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,15492,1,NY_AM,Thu,10,21,True,35.0,True,True,retrace_cont,1.773809523809615,True,True,True,False,False,False,fail,fail,fail,True,True,0.4166920499542759
GBPUSD,15556,-1,London,Tue,2,0,True,34.0,True,True,cont_no_retrace,-0.02564102564061688,False,True,True,True,True,False,target,target,target,True,True,0.2693791652052712
GBPUSD,15557,1,London,Tue,3,0,True,3.0,True,True,retrace_cont,1.1470588235293926,True,True,True,True,True,True,fail,fail,target,True,True,0.04934886908855704
GBPUSD,15558,-1,London,Tue,4,0,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,15563,1,NY_AM,Tue,9,30,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,15564,1,NY_AM,Tue,10,11,True,36.0,True,True,cont_no_retrace,0.1953125000000393,False,False,False,False,True,False,neither,neither,target,False,False,0.5931082492168384
GBPUSD,15580,1,London,Wed,2,7,True,17.0,True,True,cont_no_retrace,0.114285714285243,False,False,False,True,True,True,target,target,target,False,False,0.025210084033592473
GBPUSD,15580,-1,London,Wed,2,25,False,,False,False,,,False,False,False,False,False,False,,,,False,False,
GBPUSD,15581,-1,London,Wed,3,0,True,39.0,True,True,retrace_cont,0.350000000000111,False,True,True,False,False,False,neither,target,neither,True,True,1.7296551724137628
GBPUSD,15586,1,NY_AM,Wed,8,4,True,12.0,True,True,cont_no_retrace,0.12698412698391998,True,True,True,False,False,False,fail,fail,fail,True,True,0.32020330368478134
GBPUSD,15604,1,London,Thu,2,3,True,23.0,True,True,cont_no_retrace,0.26086956521722343,True,True,True,True,True,False,target,target,target,True,True,0.22222222222222893
GBPUSD,15605,1,London,Thu,3,23,True,36.0,True,True,cont_no_retrace,0.5370370370368696,True,True,True,True,False,False,fail,fail,fail,True,True,0.15466517231729496
GBPUSD,15605,-1,London,Thu,3,14,True,22.0,True,True,cont_no_retrace,0.14864864864872976,False,False,False,True,True,False,target,target,target,False,False,0.3227794900532644
GBPUSD,15606,1,London,Thu,4,0,True,15.0,True,True,cont_no_retrace,0.4518072289156812,False,False,False,False,True,False,neither,neither,target,False,False,0.4152249134947687
GBPUSD,15610,1,NY_AM,Thu,8,18,True,50.0,True,True,retrace_cont,2.050847457627463,True,True,True,False,False,False,fail,fail,fail,True,True,0.6704288939052291
GBPUSD,15611,1,NY_AM,Thu,9,0,True,21.0,True,True,cont_no_retrace,0.1975308641974598,True,True,True,False,False,False,fail,target,target,True,True,0.34921540656206557
GBPUSD,15676,-1,London,Tue,2,30,True,5.0,False,True,cont_no_retrace,0.24731182795691223,False,True,False,True,False,False,target,target,target,False,True,0.6457094307561689
GBPUSD,15677,1,London,Tue,3,15,True,30.0,True,True,cont_no_retrace,0.04999999999988898,True,True,True,False,False,False,fail,fail,fail,True,True,0.5224579774041429
GBPUSD,15678,1,London,Tue,4,11,True,25.0,True,True,cont_no_retrace,0.08433734939761937,False,False,False,True,False,False,target,target,target,False,False,0.7133896918462237
GBPUSD,15682,-1,NY_AM,Tue,8,7,True,26.0,True,True,cont_no_retrace,0.15384615384606626,True,True,True,False,False,False,fail,fail,fail,True,True,0.23330775134308557
