hour,wd,target,directional,body_atr,target_2h,prev_hour,prev_2h,prev_session,prev_day,prev_hour_body_atr,prev_hour_swept,open_vs_day_open,open_vs_midnight,open_vs_session_mid,agree_hour_session,prev_hour_closed_outside,pair
9,Wed,1.0,False,0.9341072038239308,1.0,-1.0,1.0,-1.0,-1.0,0.09013315124602034,0,-1.0,1.0,1.0,-1.0,0,EURUSD
3,Thu,-1.0,True,0.4325088339222705,-1.0,1.0,1.0,1.0,1.0,0.05088339222610516,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Thu,-1.0,True,4.828883038736556,-1.0,-1.0,1.0,-1.0,1.0,0.4242196314403662,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Tue,-1.0,False,0.1126760563380837,1.0,-1.0,-1.0,-1.0,1.0,0.02048655569795746,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Tue,-1.0,False,0.8650380456546772,-1.0,1.0,1.0,1.0,1.0,0.7977573087704033,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Wed,1.0,False,0.10489510489509228,1.0,1.0,1.0,-1.0,-1.0,0.24125874125868893,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,-1.0,False,0.39179104477620635,1.0,-1.0,1.0,1.0,-1.0,0.17910447761212206,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Thu,1.0,True,1.0738255033555995,1.0,-1.0,-1.0,-1.0,-1.0,0.1610738255033697,0,1.0,-1.0,1.0,-1.0,0,EURUSD
9,Thu,1.0,False,0.38828967642535256,1.0,-1.0,-1.0,1.0,-1.0,0.8936825885978186,0,1.0,-1.0,1.0,0.0,0,EURUSD
3,Tue,-1.0,True,1.3534326189610928,-1.0,-1.0,1.0,1.0,-1.0,0.3926625499454885,0,1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,1.0,True,0.5427561837455611,-1.0,1.0,1.0,1.0,-1.0,0.288339222614847,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Wed,1.0,True,0.8322147651007632,1.0,0.0,-1.0,-1.0,-1.0,0.0,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,1.0,False,0.6594427244581971,-1.0,-1.0,-1.0,-1.0,-1.0,1.3653250773992585,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Thu,-1.0,True,1.0424784413925348,-1.0,1.0,1.0,-1.0,-1.0,0.33727243692110415,1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Thu,-1.0,True,1.6064627813039853,1.0,1.0,1.0,1.0,-1.0,0.1038661281016217,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
3,Tue,1.0,True,0.521579430670321,1.0,1.0,-1.0,-1.0,-1.0,0.18365472910933228,0,1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,-1.0,False,0.6240337315530223,1.0,-1.0,-1.0,1.0,-1.0,0.19395643007726035,0,1.0,-1.0,1.0,0.0,0,EURUSD
3,Wed,-1.0,True,0.5872020075282307,1.0,-1.0,1.0,1.0,-1.0,0.1505646173149138,0,1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,1.0,True,1.8425196850392886,1.0,-1.0,-1.0,1.0,-1.0,0.35770528683908814,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Thu,-1.0,True,0.6929483620210367,-1.0,-1.0,-1.0,1.0,1.0,0.22654081066074347,0,-1.0,1.0,-1.0,0.0,0,EURUSD
9,Thu,-1.0,False,0.6360424028269297,1.0,1.0,1.0,-1.0,1.0,0.33215547703177484,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Tue,-1.0,False,0.03036053130932787,1.0,1.0,-1.0,-1.0,-1.0,0.015180265654748202,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,1.0,True,1.303398058252384,1.0,-1.0,-1.0,1.0,-1.0,1.20145631067971,0,-1.0,-1.0,1.0,0.0,0,EURUSD
3,Wed,1.0,True,0.6602063144732813,-1.0,-1.0,-1.0,-1.0,1.0,0.0975304782744355,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Wed,1.0,False,0.840000000000008,1.0,1.0,-1.0,-1.0,1.0,0.1599999999999846,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Thu,1.0,False,0.3369734789392092,-1.0,1.0,1.0,1.0,1.0,0.02246489859592511,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Thu,-1.0,True,3.1966173361523604,-1.0,1.0,1.0,-1.0,1.0,0.07610993657498913,1,-1.0,1.0,1.0,0.0,0,EURUSD
3,Tue,-1.0,True,0.716715055993181,1.0,-1.0,-1.0,-1.0,1.0,0.3284944006635597,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Tue,-1.0,True,2.435665096049218,-1.0,1.0,1.0,1.0,1.0,1.8963392533527255,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Wed,-1.0,False,0.24777745913402288,-1.0,1.0,1.0,1.0,1.0,0.4749067966732637,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Wed,-1.0,False,0.27289048473971234,-1.0,1.0,-1.0,-1.0,1.0,0.33752244165168654,1,1.0,1.0,1.0,0.0,0,EURUSD
3,Thu,1.0,True,0.5943494942448507,1.0,-1.0,-1.0,-1.0,-1.0,0.03348447854903971,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Thu,1.0,True,1.671686746987887,1.0,1.0,1.0,1.0,-1.0,0.5963855421685756,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,1.0,False,0.32784849425644513,-1.0,1.0,-1.0,1.0,1.0,0.14902204284382364,0,-1.0,1.0,-1.0,1.0,0,EURUSD
9,Tue,-1.0,True,1.3614035087719931,-1.0,1.0,-1.0,-1.0,1.0,0.7017543859650044,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Wed,-1.0,True,0.6457399103138592,-1.0,-1.0,-1.0,1.0,-1.0,0.3920563741191593,-1,-1.0,1.0,-1.0,0.0,0,EURUSD
9,Wed,1.0,False,0.16758544652693383,1.0,-1.0,1.0,-1.0,-1.0,0.14994487320838137,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Thu,-1.0,False,0.4051446945338457,1.0,-1.0,-1.0,-1.0,-1.0,0.2700964630225638,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Thu,1.0,True,2.3065198983911688,1.0,-1.0,-1.0,-1.0,-1.0,0.10160880609651633,1,1.0,1.0,1.0,-1.0,0,EURUSD
3,Tue,1.0,True,0.978324166936297,1.0,1.0,1.0,-1.0,1.0,0.7686832740212161,0,1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,-1.0,True,1.381735677821867,-1.0,-1.0,-1.0,1.0,1.0,2.150879183210454,0,-1.0,-1.0,1.0,0.0,0,EURUSD
3,Wed,-1.0,True,0.6050420168067664,-1.0,1.0,1.0,-1.0,-1.0,0.3903496882624905,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,-1.0,False,0.6315789473683492,1.0,-1.0,-1.0,-1.0,-1.0,0.3609022556390827,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Thu,1.0,False,0.2348058108508373,1.0,1.0,1.0,1.0,-1.0,0.1992291728432113,0,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Thu,-1.0,True,1.0607375271149928,-1.0,1.0,1.0,1.0,-1.0,1.9652928416486273,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,1.0,True,0.7142857142856563,-1.0,-1.0,-1.0,-1.0,-1.0,0.3775510204081553,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Tue,-1.0,False,0.019680196801878883,1.0,-1.0,1.0,-1.0,-1.0,0.25584255842573644,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,-1.0,True,0.7317073170732921,-1.0,-1.0,-1.0,-1.0,-1.0,0.14634146341457718,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Wed,1.0,True,2.1450252951094737,1.0,1.0,-1.0,-1.0,-1.0,0.12141652613839926,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Thu,-1.0,False,0.3584981832862095,-1.0,-1.0,1.0,-1.0,1.0,0.22285022204295915,0,1.0,1.0,1.0,-1.0,0,EURUSD
9,Thu,1.0,True,1.5326959847036945,1.0,1.0,1.0,-1.0,1.0,1.5602294455067305,0,1.0,1.0,-1.0,0.0,0,EURUSD
3,Tue,-1.0,True,0.8727272727274269,1.0,1.0,1.0,-1.0,1.0,0.7527272727273664,-1,-1.0,-1.0,-1.0,0.0,1,EURUSD
9,Tue,1.0,True,3.4733747141456237,1.0,1.0,1.0,1.0,1.0,5.355112708265144,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Wed,-1.0,False,0.14534443603331715,-1.0,-1.0,0.0,-1.0,1.0,0.03028009084033604,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Wed,-1.0,True,1.5582648142898343,1.0,-1.0,-1.0,-1.0,1.0,0.3130138928266971,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Thu,1.0,True,1.064002497658413,1.0,1.0,1.0,-1.0,-1.0,0.14236653137676664,0,1.0,-1.0,1.0,0.0,0,EURUSD
9,Thu,-1.0,False,0.39164490861631307,-1.0,1.0,1.0,1.0,-1.0,3.023498694516907,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,-1.0,False,0.6941045606229186,-1.0,-1.0,-1.0,1.0,1.0,0.409343715239071,0,-1.0,1.0,-1.0,0.0,0,EURUSD
9,Tue,1.0,True,0.6894545454546199,-1.0,-1.0,1.0,-1.0,1.0,0.28799999999995507,0,-1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,-1.0,True,2.4310164163466,-1.0,1.0,1.0,-1.0,-1.0,1.207125392944557,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,-1.0,True,1.5912806539510258,-1.0,-1.0,-1.0,1.0,-1.0,0.7556766575841122,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Thu,1.0,False,0.30634867316094416,1.0,1.0,1.0,1.0,-1.0,0.45146120255300803,0,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Thu,-1.0,False,0.4877681595784709,1.0,-1.0,-1.0,-1.0,-1.0,0.14452389913430977,0,-1.0,1.0,1.0,-1.0,0,EURUSD
3,Tue,1.0,True,1.2637312755334182,1.0,-1.0,-1.0,-1.0,1.0,1.1983658647300242,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Tue,1.0,False,0.6713987473903411,1.0,1.0,1.0,1.0,1.0,2.1645093945719522,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Wed,1.0,False,0.36279069767447175,-1.0,-1.0,-1.0,-1.0,1.0,1.1511627906977806,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Wed,1.0,False,0.27072758037237393,1.0,-1.0,-1.0,-1.0,1.0,0.8527918781726247,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Thu,-1.0,True,1.9732713538641409,-1.0,-1.0,-1.0,1.0,-1.0,1.9035444509005992,1,1.0,1.0,1.0,0.0,-1,EURUSD
9,Thu,-1.0,False,0.45743329097841895,-1.0,-1.0,0.0,-1.0,-1.0,0.5977128335450999,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Tue,1.0,True,1.9128358208954692,1.0,-1.0,-1.0,-1.0,-1.0,1.9128358208954692,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Tue,-1.0,True,1.3814494482552913,-1.0,1.0,1.0,-1.0,-1.0,1.0378765284820857,0,1.0,1.0,-1.0,0.0,0,EURUSD
3,Wed,-1.0,False,0.2239720034996316,1.0,1.0,-1.0,-1.0,-1.0,0.17497812773409205,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,-1.0,False,0.2397003745319114,-1.0,1.0,1.0,-1.0,-1.0,1.565543071161011,-1,-1.0,-1.0,-1.0,0.0,1,EURUSD
3,Thu,-1.0,False,0.06499032882013081,-1.0,1.0,1.0,-1.0,-1.0,1.5690522243715823,0,-1.0,-1.0,-1.0,0.0,1,EURUSD
9,Thu,-1.0,True,1.6571825121444723,-1.0,1.0,1.0,1.0,-1.0,1.748785565579447,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,1.0,False,0.7331975560081923,1.0,-1.0,1.0,1.0,1.0,0.14663951120172528,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,-1.0,False,0.18585005279821903,1.0,-1.0,-1.0,1.0,1.0,1.8162618796197856,-1,-1.0,-1.0,1.0,0.0,0,EURUSD
3,Wed,1.0,False,0.33973710818998837,1.0,1.0,-1.0,-1.0,1.0,0.09706774519708822,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,-1.0,False,0.8871032543190475,-1.0,1.0,1.0,-1.0,1.0,1.7934913619927684,-1,-1.0,-1.0,-1.0,0.0,1,EURUSD
3,Thu,1.0,True,1.1728045325779142,1.0,-1.0,-1.0,1.0,1.0,1.1671388101982736,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Thu,1.0,True,2.3446268966951433,1.0,1.0,1.0,1.0,1.0,0.9927250051963911,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,1.0,True,1.2730434782608857,1.0,1.0,1.0,1.0,1.0,0.07304347826088568,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Tue,1.0,True,1.5640243902437887,1.0,-1.0,1.0,1.0,1.0,0.5945121951219864,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Wed,-1.0,False,0.5364161849709039,-1.0,1.0,1.0,-1.0,1.0,0.730635838150336,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,1.0,True,0.8722264728385583,1.0,1.0,1.0,-1.0,1.0,2.1851568477429444,0,1.0,1.0,-1.0,0.0,0,EURUSD
3,Thu,-1.0,False,0.6252999657182875,-1.0,1.0,-1.0,1.0,-1.0,0.15632499142948053,0,-1.0,1.0,1.0,1.0,0,EURUSD
9,Thu,1.0,False,0.08602150537638827,-1.0,1.0,1.0,1.0,-1.0,0.8211143695014776,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,-1.0,True,0.863924050632941,-1.0,-1.0,-1.0,1.0,0.0,0.14398734177211583,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,1.0,True,1.0036706869427965,1.0,1.0,1.0,-1.0,0.0,0.5537493445202519,0,-1.0,1.0,-1.0,0.0,0,EURUSD
3,Wed,1.0,False,0.7820224719101541,1.0,-1.0,-1.0,1.0,1.0,0.3775280898877225,-1,1.0,1.0,-1.0,0.0,0,EURUSD
9,Wed,1.0,True,4.025806451612852,1.0,1.0,1.0,1.0,1.0,0.22630272952843294,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Thu,1.0,False,0.36414961185616546,1.0,1.0,1.0,1.0,1.0,0.2794636556103969,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Thu,1.0,True,2.101876675603156,1.0,-1.0,-1.0,-1.0,1.0,2.809651474530796,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Tue,1.0,True,0.9266666666666903,-1.0,-1.0,-1.0,-1.0,-1.0,0.8866666666667233,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Tue,1.0,True,0.6488156539649931,-1.0,-1.0,-1.0,-1.0,-1.0,0.06797116374874754,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Wed,-1.0,True,0.5415676959620526,-1.0,1.0,1.0,1.0,-1.0,0.12826603325420366,0,-1.0,1.0,-1.0,1.0,0,EURUSD
9,Wed,-1.0,False,0.27039945373842283,-1.0,1.0,1.0,-1.0,-1.0,0.3851143735062827,1,1.0,1.0,1.0,0.0,0,EURUSD
3,Thu,1.0,True,1.1841609050911766,1.0,1.0,1.0,1.0,-1.0,0.3922061596480724,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Thu,-1.0,False,0.11888544891636096,1.0,-1.0,-1.0,1.0,-1.0,0.3938080495355385,0,-1.0,-1.0,1.0,0.0,0,EURUSD
3,Tue,-1.0,False,0.6275681733284887,-1.0,1.0,1.0,1.0,1.0,0.5827418752335113,1,-1.0,-1.0,1.0,1.0,0,EURUSD
9,Tue,-1.0,False,0.045454545454641795,-1.0,1.0,1.0,-1.0,1.0,0.481818181818113,0,1.0,1.0,-1.0,0.0,0,EURUSD
3,Wed,1.0,True,1.5606805293005244,1.0,1.0,-1.0,-1.0,-1.0,0.1270321361058871,-1,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,-1.0,False,0.05546995377499139,1.0,-1.0,-1.0,1.0,-1.0,0.305084745762658,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Thu,-1.0,False,0.39620305406537426,-1.0,-1.0,1.0,1.0,1.0,0.6933553446140202,0,-1.0,-1.0,1.0,0.0,0,EURUSD
9,Thu,1.0,False,1.1662198391420227,1.0,-1.0,-1.0,-1.0,1.0,3.5710455764074163,0,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Tue,-1.0,False,1.3436105476672782,-1.0,1.0,1.0,-1.0,1.0,0.07789046653130169,1,1.0,-1.0,1.0,0.0,0,EURUSD
9,Tue,-1.0,False,0.13535424744443003,1.0,-1.0,-1.0,-1.0,1.0,1.0320761367641782,1,1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,-1.0,False,0.24127735068007616,1.0,1.0,1.0,-1.0,0.0,0.5393258426966965,0,0.0,1.0,-1.0,0.0,0,EURUSD
9,Wed,-1.0,True,1.0298380221653183,-1.0,-1.0,-1.0,1.0,0.0,0.7229326513214386,1,0.0,1.0,1.0,0.0,0,EURUSD
3,Thu,-1.0,True,0.6252814409777743,-1.0,-1.0,-1.0,1.0,0.0,1.2274043100675018,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Thu,1.0,False,0.5444089456868825,-1.0,-1.0,-1.0,-1.0,0.0,1.9169329073481682,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Tue,-1.0,True,1.3039215686274765,-1.0,-1.0,1.0,1.0,-1.0,0.5588235294117135,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,-1.0,True,1.9745075318657102,-1.0,1.0,1.0,-1.0,-1.0,0.9362688296638986,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Wed,-1.0,False,0.3086548488008191,1.0,1.0,1.0,1.0,-1.0,0.8258602711157853,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Wed,-1.0,True,1.607407407407412,-1.0,1.0,1.0,1.0,-1.0,2.2296296296295988,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Thu,1.0,True,0.8624150210423754,1.0,1.0,1.0,1.0,1.0,0.1398510844934188,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Thu,-1.0,True,1.7028824833702414,-1.0,-1.0,-1.0,1.0,1.0,0.7982261640797452,0,1.0,-1.0,1.0,0.0,-1,EURUSD
3,Tue,-1.0,False,0.0877691995123218,1.0,1.0,1.0,-1.0,-1.0,0.7606663957741053,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,1.0,True,1.442774566474023,1.0,-1.0,-1.0,1.0,-1.0,1.2115606936415713,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Wed,1.0,False,0.2705749718150658,1.0,1.0,-1.0,-1.0,1.0,0.04509582863574416,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,1.0,True,1.9016625397948064,1.0,1.0,1.0,1.0,1.0,1.7743190661477535,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Thu,-1.0,False,0.08948962945709345,1.0,-1.0,-1.0,-1.0,-1.0,0.14542064786759057,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Thu,1.0,True,0.7271005917159447,1.0,-1.0,1.0,1.0,-1.0,0.06816568047331463,-1,1.0,-1.0,-1.0,0.0,0,EURUSD
3,Tue,-1.0,False,0.6348027842226939,-1.0,1.0,-1.0,1.0,-1.0,0.0890951276100508,-1,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Tue,1.0,True,1.0374944861049558,1.0,-1.0,-1.0,-1.0,-1.0,0.592853992060109,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Wed,-1.0,True,0.9845123482628444,-1.0,1.0,1.0,1.0,1.0,1.1352030138133777,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Wed,1.0,False,0.1233644859811213,-1.0,-1.0,-1.0,1.0,1.0,0.41495327102801927,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Thu,-1.0,False,0.33441709242912065,1.0,-1.0,-1.0,1.0,1.0,0.43474222015778263,-1,-1.0,-1.0,1.0,0.0,0,EURUSD
9,Thu,1.0,True,2.1609395389299175,1.0,-1.0,-1.0,-1.0,1.0,1.3571117877338363,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Tue,-1.0,False,0.38588655649834824,-1.0,1.0,1.0,-1.0,-1.0,0.08575256811084983,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,1.0,False,0.7944250871080207,1.0,-1.0,-1.0,1.0,-1.0,6.439024390243948,0,1.0,1.0,1.0,0.0,-1,EURUSD
3,Wed,-1.0,False,0.4086444007859082,-1.0,-1.0,-1.0,1.0,-1.0,0.6915520628683526,0,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,1.0,False,0.8102189781023945,1.0,1.0,1.0,-1.0,-1.0,0.30656934306551464,0,-1.0,1.0,-1.0,0.0,0,EURUSD
3,Thu,-1.0,False,0.24577572964667252,1.0,1.0,1.0,-1.0,1.0,0.24577572964667252,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Thu,1.0,False,1.1782032400590292,-1.0,1.0,1.0,1.0,1.0,2.533136966126743,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Tue,1.0,True,0.9321824907520152,1.0,-1.0,1.0,-1.0,1.0,0.1627620221949006,0,1.0,-1.0,-1.0,-1.0,0,EURUSD
9,Tue,1.0,False,0.6802585778219358,-1.0,1.0,1.0,1.0,1.0,2.971655892590896,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Wed,-1.0,True,1.2417391304346053,-1.0,-1.0,-1.0,1.0,1.0,0.07304347826088639,0,-1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,1.0,False,0.376766091051769,-1.0,1.0,1.0,-1.0,1.0,0.866562009418985,0,-1.0,1.0,-1.0,0.0,0,EURUSD
3,Thu,1.0,True,1.8586542530681462,-1.0,1.0,1.0,1.0,1.0,1.482860770207392,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Thu,-1.0,False,0.3974826101357694,-1.0,-1.0,-1.0,1.0,1.0,1.6535276581648712,1,-1.0,1.0,1.0,0.0,-1,EURUSD
3,Tue,1.0,False,0.24066852367696476,-1.0,1.0,1.0,-1.0,1.0,0.7888579387184617,-1,-1.0,-1.0,-1.0,0.0,1,EURUSD
9,Tue,-1.0,True,1.0326797385618696,-1.0,-1.0,-1.0,1.0,1.0,1.1503267973855869,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Wed,-1.0,True,1.7501274859766227,-1.0,1.0,-1.0,-1.0,-1.0,0.11014788373269752,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Wed,1.0,False,0.24253075571172608,1.0,1.0,1.0,-1.0,-1.0,2.014059753954398,-1,1.0,1.0,-1.0,0.0,1,EURUSD
3,Thu,1.0,False,0.913494809688563,1.0,-1.0,-1.0,-1.0,-1.0,0.4048442906573213,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Thu,1.0,True,0.9199318568993897,-1.0,1.0,1.0,-1.0,-1.0,0.9199318568993897,1,0.0,-1.0,1.0,0.0,0,EURUSD
3,Tue,1.0,False,0.0921052631579114,1.0,-1.0,-1.0,-1.0,1.0,0.06578947368434764,1,1.0,1.0,1.0,-1.0,0,EURUSD
9,Tue,-1.0,False,0.16988416988425042,1.0,-1.0,-1.0,1.0,1.0,0.13899613899636076,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Wed,1.0,True,1.4199683042789264,1.0,1.0,1.0,1.0,1.0,0.3169572107766491,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Wed,1.0,False,0.2632331902717633,1.0,1.0,1.0,1.0,1.0,1.8197424892703695,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
3,Thu,1.0,False,0.42838018741630524,1.0,-1.0,-1.0,1.0,1.0,0.8460508701473693,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Thu,1.0,True,4.387642826915199,1.0,-1.0,-1.0,-1.0,1.0,2.2344477359289634,1,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Tue,-1.0,True,0.8318890814557387,-1.0,-1.0,1.0,1.0,-1.0,0.055459272097110816,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Tue,-1.0,False,1.1457905544149338,-1.0,-1.0,-1.0,-1.0,-1.0,1.6386036960986705,0,1.0,1.0,1.0,-1.0,-1,EURUSD
3,Wed,-1.0,False,0.1461187214610687,-1.0,-1.0,1.0,1.0,1.0,0.07305936073053435,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,1.0,False,0.06648199445968168,1.0,-1.0,1.0,1.0,1.0,0.7313019390579747,-1,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Thu,-1.0,False,0.32275416890784203,1.0,-1.0,-1.0,-1.0,1.0,0.24529316837026954,1,1.0,1.0,1.0,-1.0,-1,EURUSD
9,Thu,-1.0,True,2.3708609271522447,-1.0,-1.0,-1.0,1.0,1.0,1.5496688741720326,1,1.0,1.0,1.0,0.0,-1,EURUSD
3,Tue,-1.0,True,1.8274836406903332,-1.0,1.0,-1.0,-1.0,-1.0,0.4711481261156474,1,1.0,1.0,1.0,0.0,0,EURUSD
9,Tue,1.0,False,0.32721552176183155,1.0,1.0,1.0,-1.0,-1.0,0.13843733613011314,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Wed,-1.0,True,0.6453089244853842,-1.0,1.0,1.0,1.0,-1.0,0.6041189931350003,0,-1.0,-1.0,-1.0,1.0,0,EURUSD
9,Wed,1.0,False,0.3297938788255674,1.0,-1.0,1.0,-1.0,-1.0,0.07495315427873474,0,1.0,1.0,1.0,-1.0,0,EURUSD
3,Thu,-1.0,True,0.9144792548686641,-1.0,1.0,1.0,-1.0,1.0,0.609652836579335,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Thu,-1.0,True,2.051010268300772,-1.0,1.0,-1.0,-1.0,1.0,0.14309373964894442,0,1.0,1.0,1.0,0.0,0,EURUSD
3,Tue,-1.0,True,1.2886923562855594,-1.0,1.0,1.0,1.0,1.0,0.5761212886924272,-1,-1.0,-1.0,-1.0,1.0,1,EURUSD
9,Tue,1.0,False,0.11743119266066729,-1.0,-1.0,-1.0,1.0,1.0,0.7339449541283557,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
3,Wed,-1.0,True,0.7519582245432677,-1.0,1.0,1.0,-1.0,-1.0,0.7519582245429894,0,-1.0,-1.0,-1.0,0.0,0,EURUSD
9,Wed,-1.0,False,0.2388685175483412,-1.0,-1.0,-1.0,-1.0,-1.0,0.25144054478781575,1,1.0,1.0,1.0,-1.0,0,EURUSD
3,Thu,-1.0,True,2.1818181818179756,-1.0,-1.0,-1.0,1.0,-1.0,0.7655502392343476,0,1.0,1.0,-1.0,0.0,0,EURUSD
9,Thu,1.0,False,0.44621513944207664,-1.0,1.0,1.0,-1.0,-1.0,2.581673306772773,0,1.0,1.0,-1.0,0.0,0,EURUSD
